scrape_date,source_site,query_occupation,prefecture,job_title,company_name,location,work_prefecture,city_ward,oaza_town,chome,ban,go,wage_text,wage_type,wage_min,wage_max,wage_unit,employment_type,posted_date_text,job_url,search_url,is_excluded_fulltime,notes
2026-08-08,求人ボックス,大工,東京都,大工・研修所で新人へ技術指導 新着,株式会社メガステップ,,,,,,,,,不明,,,unknown,,1時間前,https://xn--pckua2a7gp15o89zb.com/jb/9da10973123991593c4d4ecaa19d2095,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,「あなたにお願いしたいお仕事があります」大工職人の募集,株式会社エイケー,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l635c8cd1e37c2ef43022847fb7c59e08&p=t%2BAK7k0GmMUr0ZRss/MBmw2Iq7FFCSydJ4L3cxGoINdx9PeV2X/u%2BVeUmI0NNCZsKMDTBgXWISWmptJVzLjqhmidAgfHqBQoe/89nqap1kcbLsuKk/EWhmecSYbnvS88V67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/Zb5RPpaT0ZOYJjl5qKuOjqGXeyM6YR4ktlirtHaP8j89Zj4sLUAQMKH3q/Z/R%2BXyuvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZXrXIpzSKPEOPNrTi3pqYWtLc8PmuIi%2Bhb7O3r3xKmTLUPry0VkwPy54bJ2JZJHDt%2BsoS8Pdo6BitGLdkEytDHeZUlY0DVT4K5DfrvlM2N3Y9n5fDuUDT94V33c1eBmKqS&ph=277420ba20d4&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,大工さん・多能工さん大募集／東京都住宅供給公社指定工事店／季節に左右さ...,株式会社コーセー,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=4bec12881af06fbb187f2b7016bd55f5&p=t%2BAK7k0GmMUr0ZRss/MBm2Y0YhayTHHz1UMFJSBoN9EEqXYHPeo9VxHYMyj1mT%2BntS31ojgFHP/mH/A9Vv9kMWidAgfHqBQoe/89nqap1kfiFSud59czRcGe2iqOVOWTV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/ZaxzX393LlfwRnzeoY9lewPdQic5u7cUOiGLMNmMukNUFrkiCBEhGhVxN4COKh4YavGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXOXDh1KAKRNcWzYfiLpV4j9g1PK3%2ByUBnjn2%2BO7uxTSAkqoZKsp13guysVhjsIrb/gsJy4J5nLOP1LAKM0K2xXiZARpA8LEI/Xdfsso9ItQA%3D&ph=b43618575fe5&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,未経験から職人へ／一生モノの技術×高収入! AIに代替されにくい内装仕上げ・大工 道具の名前から教え...,株式会社ReCT,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l5720625624c3740a1448bbdaffc41a10&p=t%2BAK7k0GmMUr0ZRss/MBm98L3qM7JqysLQgIMOwr7TxNi71JpyueWNuBzxwPNwgFuGNt32TQNoDXDynIGGl6LWidAgfHqBQoe/89nqap1kcJYaRgz1LbJG8KvUthOICPV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/Zb5RPpaT0ZOYJjl5qKuOjqJ3m6EAo8pZ60jAwhEDCxfnKLyWMG2YkRXRJ20bozKXVvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZX4ImP28JyEyON8hpGv9fu1qjnhgocAscE1zGV/iQH1FrYNTyt/slAZ459vju7sU0gBSU34q6LhPO2vqoNHHZmERUjOp5%2Ba/OuHz0reTeIurzJdLO4S6ELTqK6XyJROHpo&ph=a1b1435d962c&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,「東証プライム上場企業 新築木造住宅の大工 ワークライフバランス」完全...,ケイアイスター不動産株式会社,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l3c1f8a5866e1cd6d9c5a55e30c40418b&p=t%2BAK7k0GmMUr0ZRss/MBm6KLYvYHjFskltF4LJ/lj/eRz1YVyg2qSD/36Ced3j/n2%2B2971QAOxLWAB%2BFx2xAt2idAgfHqBQoe/89nqap1kc3qYOmry0M9KFMu83WT9awV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/Zb5RPpaT0ZOYJjl5qKuOjqEcdqomQF7erfGd3avN/ssV9XrYaLXnjO%2Be5Gm9U7/uLvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZXQb1QzX35w2Vd2yXEu3Mg8qidn0%2BV/p/Dys67PSK0xVIsVAlXvHoi3F9TUQvnhkvZbxepFu7iJpIBVrRRUyF2PgS4JkQ2HAh4CguhkuNUgamAgSMCNrKKBhqeuaLtpxZw9gQhhXwuMEwq2bnYSaxw9r%2Bo4oUMrdpMhH6rGlwDkGsmQEaQPCxCP13X7LKPSLUA&ph=a5533d97c757&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,大工さん・多能工さん大募集／東京都住宅供給公社指定工事店／季節に左右さ...,日宏建設株式会社,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=ff120d96bf377c9e3b157136829378a0&p=t%2BAK7k0GmMUr0ZRss/MBm3QLJABftl6uzJ9AwUYnLqgbDgns%2BvRuUTQWAK2j5bRvC9jYUz9t64QDvpJWzn68TmidAgfHqBQoe/89nqap1kdeZzjWUI/IPIPbHJ89TuZmV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/ZaxzX393LlfwRnzeoY9lewCnY5Av16ilbwalZnM2gI4qgSldjrqRoSKsj4zM3Spw0vGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXOXDh1KAKRNcWzYfiLpV4j9g1PK3%2ByUBnjn2%2BO7uxTSAkqoZKsp13guysVhjsIrb/gsJy4J5nLOP1LAKM0K2xXiZARpA8LEI/Xdfsso9ItQA%3D&ph=93436e690d94&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,「型枠大工／亀有」資格取得全額会社負担!社会貢献性の高い仕事に挑戦しま...,有限会社中建工業,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l96eb441702d5c16c9a820b1a30f26a21&p=t%2BAK7k0GmMUr0ZRss/MBmzHQUhcydquFDst%2Bt7PZZL5zChO7wGTItgHoWwWCatYVDniJMFyf9pqZ0BVvHMnuJ2idAgfHqBQoe/89nqap1kfJxFSqYpJvRWhymiPriHolV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/Zb5RPpaT0ZOYJjl5qKuOjqEln%2BG6tT25sX/hc/1XYdwEbm99oDsb6OhBw5GHI2vutvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZXhR8jwxedN3ulOfV/7lMebz8/IWP6Yho288U/M3oU7diOEafTLOZw/C0KVwm/iB2LT1OlBXgxo2gebxJvaJPQrAC4iniiFQdRVWgmnP2kYDs%3D&ph=86f597293b5d&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,経験者募集／月給40万も可能／新築・リフォーム大工・多能工,株式会社綾部工務店,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=812ced9fed61353086edaf95dc353ba0&p=t%2BAK7k0GmMUr0ZRss/MBm6YLnng/2KJKvwDF7vtuMbDZK%2BmujC7gOzh1JzTSXCksh%2BsIhqdtFdMBZ6JPvExqdWidAgfHqBQoe/89nqap1kedY%2BNiT0BTE6wrn1Xo6Z93V67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/ZaxzX393LlfwRnzeoY9lewM33cew7y63eB2Z8VUFSQT%2BiqZj7%2BdLn5YPxFiQtQvnSvGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXOXDh1KAKRNcWzYfiLpV4j9g1PK3%2ByUBnjn2%2BO7uxTSAFJTfirouE87a%2Bqg0cdmYRFSM6nn5r864fPSt5N4i6vMl0s7hLoQtOorpfIlE4emg%3D&ph=74613ef9ea25&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,大工さん・多能工さん大募集／東京都住宅供給公社指定工事店／季節に左右さ...,武尊技建工業株式会社,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=576cde3f7d4b096b03201cdd7fa227b5&p=t%2BAK7k0GmMUr0ZRss/MBm95DHpTCoHdz8ZX7VOeQFUi4mzHMwUtxPumyp8oREdt3Qc%2Bm3v2%2BVaJRer029Upz/midAgfHqBQoe/89nqap1kd/qGffM3CHVrZO2d7tgv7aV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/ZaxzX393LlfwRnzeoY9lewJf0te54oyxN7MQBgXQ26da/VOd03wQYjvPQj/j4chg0vGnmKytqU/Yblz/uBao9YC0m8KiGBLJbmsXPjxceLH3ckr1tp4l9iP5N1XQiaaZXOXDh1KAKRNcWzYfiLpV4j9g1PK3%2ByUBnjn2%2BO7uxTSAkqoZKsp13guysVhjsIrb/gsJy4J5nLOP1LAKM0K2xXiZARpA8LEI/Xdfsso9ItQA%3D&ph=93221a70c5c1&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
2026-08-08,求人ボックス,大工,東京都,型枠大工／今日から君は、 ±3ミリの世界の主役,株式会社カワショウ建設,,,,,,,,,不明,,,unknown,,,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l825c20a663292433bb43708cc69d67d9&p=t%2BAK7k0GmMUr0ZRss/MBm0TOZwuWUAiAkbr25XzCnXgzlk7gxHPUXPZdpNltcPCQZlc1i3is3K1MLf%2BCZJ06EmidAgfHqBQoe/89nqap1kfS5XV3%2BQLKtXq9O9Jy%2BX8AV67M8nOKrx2x0feqUpaTGm3R6E4f/LtlWo03trhXQ/umIpVjGAdxiBMasB7M2GkdOZjTnL0yhtbsN8XmvsSE9480VmDtfjBFoyAunlWRwsF3wPnCxFce5%2Bxj76RNcC/Zb5RPpaT0ZOYJjl5qKuOjqD902iPh8zkfacxbI%2Bi/gdpTKSH5XvjkVDikyzon0RXqIXuikhjS2gwwzcbUSAXhkNErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3H9iy5KQTVlmyWhpEWrGYwGPqloGT18LZKo9vtYcfWTGUPcoHc48tTVKvwjberA5deO1DK2JsMgozvolIfb8RpG8NlBWZJicgpo1tb7Paw5ITNoGgH/ApC947acbA5jCNQ&ph=98ca76e522a2&phv=1,https://xn--pckua2a7gp15o89zb.com/%E5%A4%A7%E5%B7%A5の仕事-%E6%9D%B1%E4%BA%AC%E9%83%BD,false,求人詳細ページは安全な公開URLと確認できないため取得しませんでした
